Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed,Month_Num,Month_Name,Quarter,Day_of_Week_Clean,Daily_Range,Daily_Range_Pct,Rolling_Volatility_20D,Cumulative_Return_Pct,MA_Trend,VIX_Risk_Bucket
2010-04-30,Friday,April,2010,6563.22,6586.7,6527.27,6550.7,6549.23,0.02,292.7,20439.9,5825.05,5518.65,88.95,24.59,1.31,Auto,Unknown,No,6549.23,0.022445386709586543,4,April,2,Friday,59.42999999999938,0.9055006536425624,1.1887255535250554,25.975000000000104,Uptrend,Elevated
2010-05-03,Monday,May,2010,6536.35,6626.07,6375.6,6464.33,6550.7,-1.32,434.8,28496.7,5847.16,5529.52,76.48,24.22,0.53,Auto,Neutral,No,6550.7,-1.3184850473995129,5,May,2,Monday,250.46999999999935,3.8319551431609282,1.0665966778395963,24.314038461538566,Uptrend,Elevated
2010-05-04,Tuesday,May,2010,6495.62,6626.07,6441.22,6590.39,6464.33,1.95,316.9,19027.4,5867.81,5541.57,79.77,23.8,1.67,IT,Neutral,No,6464.33,1.9500860878080235,5,May,2,Tuesday,184.84999999999945,2.845763760811123,1.0283528207375934,26.73826923076934,Uptrend,Elevated
2010-05-05,Wednesday,May,2010,6588.66,6641.37,6498.98,6551.4,6590.39,-0.59,269.5,17482.6,5887.28,5552.92,75.58,23.78,1.06,Banking,Neutral,No,6590.39,-0.5916190088902279,5,May,2,Wednesday,142.39000000000033,2.161137469530987,1.043629019694975,25.98846153846164,Uptrend,Elevated
2010-05-06,Thursday,May,2010,6539.0,6605.48,6439.92,6506.07,6551.4,-0.69,219.7,14106.3,5907.2,5563.51,75.0,23.23,0.95,Energy,Neutral,No,6551.4,-0.6919131788625321,5,May,2,Thursday,165.5599999999995,2.531885609420393,1.0293712271878492,25.116730769230866,Uptrend,Elevated
2010-05-07,Friday,May,2010,6517.62,6592.91,6464.91,6540.02,6506.07,0.52,266.1,16171.1,5927.3,5574.24,73.76,23.97,0.36,Realty,Neutral,No,6506.07,0.521820392341317,5,May,2,Friday,128.0,1.9639070703723136,0.9983010102261837,25.769615384615506,Uptrend,Elevated
2010-05-10,Monday,May,2010,6520.81,6632.83,6430.18,6541.91,6540.02,0.03,157.8,10158.7,5949.05,5584.76,71.11,23.4,0.46,Banking,Neutral,No,6540.02,0.028898994192669406,5,May,2,Monday,202.64999999999964,3.107742749750409,1.0001117087348232,25.805961538461663,Uptrend,Elevated
2010-05-11,Tuesday,May,2010,6544.81,6650.97,6465.96,6571.8,6541.91,0.46,185.8,11680.0,5972.91,5595.37,72.21,22.75,1.31,Banking,Neutral,No,6541.91,0.4569002019287995,5,May,2,Tuesday,185.01000000000022,2.826820029916838,0.9272548260772051,26.380769230769353,Uptrend,Elevated
2010-05-12,Wednesday,May,2010,6599.43,6637.41,6544.39,6582.27,6571.8,0.16,118.9,8139.3,5995.1,5605.87,68.42,21.75,1.01,Energy,Neutral,No,6571.8,0.15931708207797338,5,May,2,Wednesday,93.01999999999953,1.4095156702927303,0.926899531765611,26.582115384615502,Uptrend,Elevated
2010-05-13,Thursday,May,2010,6558.25,6661.42,6503.5,6606.27,6582.27,0.36,287.1,17090.8,6018.11,5616.4,63.6,21.64,0.64,IT,Neutral,No,6582.27,0.3646158544088893,5,May,2,Thursday,157.92000000000007,2.4079594403994977,0.9269243194954103,27.043653846153948,Uptrend,Elevated
2010-05-14,Friday,May,2010,6629.88,6667.39,6576.18,6613.6,6606.27,0.11,308.9,18821.1,6041.58,5626.79,58.91,22.9,0.84,Banking,Neutral,No,6606.27,0.11095519862191414,5,May,2,Friday,91.21000000000004,1.375741340718083,0.8980035687265112,27.184615384615498,Uptrend,Elevated
2010-05-17,Monday,May,2010,6587.98,6919.47,6485.49,6813.47,6613.6,3.02,428.5,31640.3,6069.39,5639.02,69.76,22.3,1.5,Auto,Neutral,No,6613.6,3.022105963469213,5,May,2,Monday,433.9800000000005,6.587451692324514,1.0570223046084242,31.028269230769332,Uptrend,Elevated
2010-05-18,Tuesday,May,2010,6830.24,6939.62,6795.35,6904.35,6813.47,1.33,291.4,19851.0,6097.5,5651.93,77.55,21.3,1.41,Pharma,Neutral,No,6813.47,1.3338284310344084,5,May,2,Tuesday,144.26999999999953,2.1122244606338803,1.060012060068912,32.77596153846163,Uptrend,Elevated
2010-05-19,Wednesday,May,2010,6884.74,6936.54,6641.3,6691.65,6904.35,-3.08,267.3,22536.0,6121.62,5662.44,57.83,23.96,0.35,Banking,Neutral,No,6904.35,-3.0806665363140735,5,May,2,Wednesday,295.2399999999998,4.288324613565651,1.3297485562439266,28.685576923077004,Uptrend,Elevated
2010-05-20,Thursday,May,2010,6715.58,6798.79,6652.08,6735.1,6691.65,0.65,246.7,17589.9,6145.57,5673.16,59.69,24.14,1.0,Realty,Neutral,No,6691.65,0.6493166857202742,5,May,2,Thursday,146.71000000000004,2.1846214325493856,1.2965343251317198,29.521153846153947,Uptrend,Elevated
2010-05-21,Friday,May,2010,6723.46,6790.85,6537.16,6603.34,6735.1,-1.96,258.6,18277.0,6167.52,5682.37,56.97,25.08,0.42,IT,Bearish,No,6735.1,-1.9563183917091092,5,May,2,Friday,253.6900000000005,3.7732060575953525,1.341153628213683,26.987307692307795,Uptrend,Elevated
2010-05-24,Monday,May,2010,6596.28,6666.85,6510.45,6580.85,6603.34,-0.34,293.5,18199.2,6188.84,5691.18,49.47,25.07,0.86,IT,Bearish,No,6603.34,-0.3405852189952324,5,May,2,Monday,156.40000000000055,2.371033370323888,1.3221406242089484,26.55480769230778,Uptrend,Elevated
2010-05-25,Tuesday,May,2010,6562.32,6645.19,6488.8,6571.56,6580.85,-0.14,290.0,19871.7,6209.84,5699.73,51.17,25.64,1.43,FMCG,Bearish,No,6580.85,-0.14116717445314758,5,May,2,Tuesday,156.38999999999942,2.383151080715348,1.3225424447091794,26.376153846153926,Uptrend,Elevated
2010-05-26,Wednesday,May,2010,6524.01,6639.73,6453.74,6568.97,6571.56,-0.04,158.2,10631.4,6229.12,5708.09,53.83,25.6,1.37,Energy,Bearish,No,6571.56,-0.039412255233158416,5,May,2,Wednesday,185.98999999999978,2.8508539993041055,1.3114096617368782,26.326346153846238,Uptrend,Elevated
2010-05-27,Thursday,May,2010,6546.46,6612.94,6505.43,6571.75,6568.97,0.04,166.1,11450.7,6247.54,5716.31,52.01,25.43,0.54,Metal,Bearish,No,6568.97,0.0423201810938358,5,May,2,Thursday,107.50999999999931,1.6422616192568091,1.2937338374606435,26.37980769230779,Uptrend,Elevated
2010-05-28,Friday,May,2010,6538.54,6576.56,6390.92,6428.3,6571.75,-2.18,267.3,17132.1,6261.85,5723.03,43.9,26.61,0.22,IT,Bearish,No,6571.75,-2.182828013847146,5,May,2,Friday,185.64000000000033,2.839165930008845,1.3847491311242026,23.62115384615393,Uptrend,Elevated
2010-05-31,Monday,May,2010,6388.92,6441.01,6237.91,6289.19,6428.3,-2.16,315.3,20468.1,6272.01,5728.32,36.42,29.33,0.2,Banking,Bearish,No,6428.3,-2.164024703265258,5,May,2,Monday,203.10000000000036,3.178941041678411,1.4363320461498637,20.94596153846162,Uptrend,Elevated
2010-06-01,Tuesday,June,2010,6294.74,6506.14,6258.27,6468.67,6289.19,2.85,357.4,25228.5,6288.23,5735.18,45.3,29.13,1.77,IT,Bearish,No,6289.19,2.853785622631857,6,June,2,Tuesday,247.8699999999999,3.9377321382614676,1.5170723918767048,24.397500000000093,Uptrend,Elevated
2010-06-02,Wednesday,June,2010,6498.26,6725.54,6463.37,6689.62,6468.67,3.42,389.1,27925.4,6305.18,5743.93,52.96,29.92,2.38,Banking,Bearish,No,6468.67,3.4156944163174163,6,June,2,Wednesday,262.1700000000001,4.034464610526511,1.699872475370399,28.64653846153855,Uptrend,Elevated
2010-06-03,Thursday,June,2010,6725.69,6768.14,6622.24,6664.31,6689.62,-0.38,267.3,10028.2,6321.46,5752.3,51.78,30.53,0.93,Auto,Bearish,No,6689.62,-0.3783473500736887,6,June,2,Thursday,145.90000000000055,2.1692941542057476,1.6934419089902395,28.159807692307794,Uptrend,High Volatility
2010-06-04,Friday,June,2010,6641.07,6884.28,6532.1,6773.14,6664.31,1.63,256.4,18802.8,6340.96,5761.5,48.49,29.19,1.77,Energy,Bearish,No,6664.31,1.6330272751417616,6,June,2,Friday,352.1799999999994,5.303061103105364,1.7247810658588534,30.252692307692406,Uptrend,Elevated
2010-06-07,Monday,June,2010,6770.91,6866.89,6665.61,6761.46,6773.14,-0.17,184.8,12144.3,6356.52,5770.42,44.3,29.04,0.26,FMCG,Bearish,No,6773.14,-0.17244586705723328,6,June,2,Monday,201.28000000000065,2.972717108926284,1.7263538988206648,30.02807692307701,Uptrend,Elevated
2010-06-08,Tuesday,June,2010,6785.09,7008.01,6737.3,6959.0,6761.46,2.92,405.8,29519.1,6379.4,5780.94,60.79,27.96,2.25,Realty,Bearish,No,6761.46,2.921558361655618,6,June,2,Tuesday,270.71000000000004,3.9897775858536884,1.8319508203466741,33.826923076923165,Uptrend,Elevated
2010-06-09,Wednesday,June,2010,6931.62,7037.74,6929.78,7035.87,6959.0,1.1,214.9,16172.5,6406.34,5791.95,61.82,27.55,1.5,Pharma,Bearish,No,6959.0,1.1046127317143253,6,June,2,Wednesday,107.96000000000004,1.557500266892877,1.8402369367361862,35.30519230769238,Uptrend,Elevated
2010-06-10,Thursday,June,2010,7061.28,7101.1,6756.36,6794.67,7035.87,-3.43,400.8,26886.5,6429.27,5800.67,56.92,30.69,0.34,IT,Bearish,No,7035.87,-3.428147478563416,6,June,2,Thursday,344.7400000000007,4.882117689710657,2.024798784042807,30.666730769230853,Uptrend,High Volatility
2010-06-11,Friday,June,2010,6819.54,6898.1,6711.82,6790.04,6794.67,-0.07,180.9,11181.4,6450.01,5809.2,57.67,29.74,0.79,Banking,Bearish,No,6794.67,-0.06814164631983759,6,June,2,Friday,186.28000000000065,2.7315625394088263,2.025423803018144,30.577692307692384,Uptrend,Elevated
2010-06-14,Monday,June,2010,6750.4,6798.06,6738.67,6786.27,6790.04,-0.06,211.3,15629.0,6473.4,5817.55,52.29,30.04,1.3,FMCG,Bearish,No,6790.04,-0.055522500603818636,6,June,2,Monday,59.39000000000033,0.8797997155724154,1.9094168872756605,30.505192307692397,Uptrend,High Volatility
2010-06-15,Tuesday,June,2010,6738.3,6812.47,6668.12,6742.25,6786.27,-0.65,309.4,19076.9,6493.14,5825.39,56.19,29.27,0.87,FMCG,Bearish,No,6786.27,-0.6486626674152434,6,June,2,Tuesday,144.35000000000036,2.142231720166813,1.8877184291335314,29.658653846153914,Uptrend,Elevated
2010-06-16,Wednesday,June,2010,6734.15,6802.56,6665.65,6734.06,6742.25,-0.12,151.8,9911.8,6513.1,5833.02,55.78,28.38,1.0,Auto,Bearish,No,6742.25,-0.12147280210611591,6,June,2,Wednesday,136.91000000000076,2.0330702464305186,1.7531178666154452,29.501153846153926,Uptrend,Elevated
2010-06-17,Thursday,June,2010,6753.01,6807.5,6474.14,6526.81,6734.06,-3.08,222.3,14789.0,6526.51,5838.8,53.35,31.15,0.2,Pharma,Bearish,No,6734.06,-3.077638155882187,6,June,2,Thursday,333.3599999999997,4.936465368776289,1.879177378166837,25.515576923077,Uptrend,High Volatility
2010-06-18,Friday,June,2010,6497.05,6548.05,6416.11,6466.87,6526.81,-0.92,186.0,11108.3,6536.84,5843.99,56.39,30.97,0.66,IT,Bearish,No,6526.81,-0.9183659398695612,6,June,2,Friday,131.9400000000005,2.0307678100060875,1.840311818412566,24.362884615384694,Uptrend,High Volatility
2010-06-21,Monday,June,2010,6427.33,6455.49,6379.83,6407.91,6466.87,-0.91,291.0,19908.3,6545.86,5848.62,47.61,30.23,0.4,Banking,Bearish,No,6466.87,-0.9117239097121178,6,June,2,Monday,75.65999999999985,1.1771606561355938,1.848844402228254,23.229038461538543,Uptrend,High Volatility
2010-06-22,Tuesday,June,2010,6409.15,6478.29,6379.83,6384.17,6407.91,-0.37,166.7,10011.2,6551.95,5852.97,35.75,28.57,0.76,Energy,Bearish,No,6407.91,-0.3704796103565715,6,June,2,Tuesday,98.46000000000004,1.5362411552233923,1.8497140112387551,22.772500000000086,Uptrend,Elevated
2010-06-23,Wednesday,June,2010,6396.29,6455.39,6121.48,6178.57,6384.17,-3.22,343.6,23293.1,6553.75,5855.6,30.6,32.05,0.2,Energy,Bearish,No,6384.17,-3.2204656204330453,6,June,2,Wednesday,333.91000000000076,5.220369933195661,1.9742415004219867,18.818653846153932,Uptrend,High Volatility
2010-06-24,Thursday,June,2010,6165.96,6516.73,6128.49,6477.36,6178.57,4.84,477.9,33533.5,6561.05,5860.57,39.75,32.4,2.53,Metal,Bearish,No,6178.57,4.835908632580031,6,June,2,Thursday,388.2399999999998,6.29650532925935,2.2831794650971724,24.564615384615472,Uptrend,High Volatility
2010-06-25,Friday,June,2010,6465.73,6516.73,6183.93,6214.13,6477.36,-4.06,480.0,30451.6,6563.87,5863.38,33.84,35.65,0.2,Realty,Bearish,No,6477.36,-4.0638469993948085,6,June,2,Friday,332.7999999999993,5.147137291535516,2.410929878799983,19.50250000000009,Uptrend,High Volatility
2010-06-28,Monday,June,2010,6225.81,6245.9,6134.31,6154.17,6214.13,-0.96,330.7,21003.1,6563.98,5865.67,24.14,34.6,0.63,Banking,Bearish,No,6214.13,-0.9648977411158124,6,June,2,Monday,111.58999999999924,1.7923772167798124,2.3725970724487815,18.349423076923177,Uptrend,High Volatility
2010-06-29,Tuesday,June,2010,6138.11,6294.55,6079.88,6235.4,6154.17,1.32,318.4,19987.0,6564.17,5868.55,24.35,34.87,1.44,IT,Bearish,No,6154.17,1.319918039313174,6,June,2,Tuesday,214.67000000000007,3.4973306115400358,2.2962750074411757,19.911538461538548,Uptrend,High Volatility
2010-06-30,Wednesday,June,2010,6220.53,6289.73,6175.8,6244.82,6235.4,0.15,160.0,9774.1,6564.54,5871.47,29.31,33.97,1.04,Metal,Bearish,No,6235.4,0.1510729063091393,6,June,2,Wednesday,113.92999999999938,1.8315159640737908,2.139515002404189,20.092692307692396,Uptrend,High Volatility
2010-07-01,Thursday,July,2010,6250.01,6437.48,6204.75,6391.19,6244.82,2.34,430.9,26722.9,6565.76,5875.47,36.44,24.57,1.81,Realty,Bearish,No,6244.82,2.34386259331734,7,July,3,Thursday,232.72999999999956,3.7236740421215253,2.2207688872263374,22.90750000000008,Uptrend,Elevated
2010-07-02,Friday,July,2010,6398.65,6494.01,6387.42,6482.63,6391.19,1.43,234.0,16357.6,6566.52,5880.1,40.26,34.18,1.47,Banking,Bearish,No,6391.19,1.4307194747770058,7,July,3,Friday,106.59000000000015,1.6658201339345042,2.212494598766836,24.665961538461612,Uptrend,High Volatility
2010-07-05,Monday,July,2010,6478.28,6519.81,6387.42,6496.3,6482.63,0.21,192.3,12683.8,6566.05,5884.77,41.95,33.6,0.99,IT,Bearish,No,6482.63,0.21087120505103749,7,July,3,Monday,132.39000000000033,2.0435979920596257,2.214366173982848,24.92884615384623,Uptrend,High Volatility
2010-07-06,Tuesday,July,2010,6525.23,6546.01,6417.85,6438.35,6496.3,-0.89,264.7,18144.2,6564.2,5888.93,40.63,32.95,0.83,Banking,Bearish,No,6496.3,-0.892046241706815,7,July,3,Tuesday,128.15999999999985,1.9640686994941154,2.094497484422175,23.814423076923163,Uptrend,High Volatility
2010-07-07,Wednesday,July,2010,6452.83,6524.3,6315.66,6386.39,6438.35,-0.81,267.3,17765.7,6562.22,5892.65,45.06,31.11,1.09,Energy,Bearish,No,6438.35,-0.8070390705693233,7,July,3,Wednesday,208.64000000000033,3.233310036061702,2.067236833435474,22.8151923076924,Uptrend,High Volatility
2010-07-08,Thursday,July,2010,6379.67,6435.09,6310.16,6365.46,6386.39,-0.33,322.8,19754.7,6558.54,5896.15,46.33,30.27,0.79,Energy,Bearish,No,6386.39,-0.32772818446728574,7,July,3,Thursday,124.93000000000029,1.9582517591035318,1.9458492038821842,22.41269230769238,Uptrend,High Volatility
2010-07-09,Friday,July,2010,6340.81,6436.5,6310.16,6392.6,6365.46,0.43,203.3,11935.0,6555.38,5899.8,49.43,29.55,0.98,Energy,Bearish,No,6365.46,0.42636353067964183,7,July,3,Friday,126.34000000000015,1.9924899184804488,1.9521859629420208,22.934615384615476,Uptrend,Elevated
2010-07-12,Monday,July,2010,6411.61,6491.26,6324.74,6404.3,6392.6,0.18,252.0,15569.8,6554.18,5903.48,50.75,29.73,1.17,IT,Bearish,No,6392.6,0.18302412164064413,7,July,3,Monday,166.52000000000044,2.5971635829378337,1.9543768137440694,23.159615384615464,Uptrend,Elevated
2010-07-13,Tuesday,July,2010,6424.02,6500.19,6324.74,6329.8,6404.3,-1.16,241.2,16428.2,6548.97,5906.57,56.26,29.11,0.65,FMCG,Bearish,No,6404.3,-1.1632809206314507,7,July,3,Tuesday,175.44999999999982,2.731155880585674,1.9629776691785705,21.726923076923164,Uptrend,Elevated
2010-07-14,Wednesday,July,2010,6327.92,6406.52,6091.71,6168.33,6329.8,-2.55,447.3,28760.6,6541.31,5908.45,52.29,31.43,0.2,IT,Bearish,No,6329.8,-2.550949477076689,7,July,3,Wednesday,314.8100000000004,4.974936472016087,2.0257211225686502,18.621730769230837,Uptrend,High Volatility
2010-07-15,Thursday,July,2010,6173.45,6297.89,6130.04,6253.91,6168.33,1.39,314.1,20766.5,6536.26,5910.92,52.23,30.44,1.24,IT,Bearish,No,6168.33,1.3874095581786305,7,July,3,Thursday,167.85000000000036,2.7189011006811485,1.962267383233942,20.267500000000062,Uptrend,High Volatility
2010-07-16,Friday,July,2010,6267.07,6281.75,6182.64,6197.16,6253.91,-0.91,343.1,22425.2,6529.41,5912.95,52.41,24.57,0.52,Realty,Unknown,No,6253.91,-0.9074323103466472,7,July,3,Friday,99.10999999999967,1.5814407689717793,1.9620567853434385,19.1761538461539,Uptrend,Elevated
2010-07-19,Monday,July,2010,6226.96,6363.65,6134.64,6270.68,6197.16,1.19,209.5,12138.6,6523.98,5915.47,52.0,30.56,1.09,Banking,Bearish,No,6197.16,1.186349876395001,7,July,3,Monday,229.0099999999993,3.677717537931821,1.9777188557540915,20.590000000000064,Uptrend,High Volatility
2010-07-20,Tuesday,July,2010,6287.37,6350.85,5971.7,6270.68,6270.68,-3.8,383.7,21567.8,6513.2,5916.29,40.45,33.59,0.2,IT,Bearish,No,6270.68,0.0,7,July,3,Tuesday,379.15000000000055,6.030343370916624,1.9766846553317472,20.590000000000064,Uptrend,High Volatility
2010-07-21,Wednesday,July,2010,6040.66,6103.95,5979.17,6042.44,6032.61,0.16,243.1,14152.3,6502.4,5917.17,32.11,33.53,1.28,Energy,Bearish,No,6270.68,-3.6397966408746845,7,July,3,Wednesday,124.77999999999975,2.065668321011276,2.0137246774934408,16.200769230769275,Uptrend,High Volatility
2010-07-22,Thursday,July,2010,6059.29,6144.62,5994.43,6079.55,6042.44,0.61,328.8,19194.1,6491.87,5918.29,28.1,32.93,0.96,IT,Bearish,No,6042.44,0.614155870807167,7,July,3,Thursday,150.1899999999996,2.4786732438949053,1.6602033253486876,16.914423076923146,Uptrend,High Volatility
2010-07-23,Friday,July,2010,6059.29,6216.78,5937.92,6053.26,6079.55,-0.43,301.3,16655.7,6480.66,5919.21,26.25,32.92,0.45,Realty,Bearish,No,6079.55,-0.4324333215451796,7,July,3,Friday,278.8599999999997,4.6021893654206965,1.4064482840122792,16.408846153846234,Uptrend,High Volatility
2010-07-26,Monday,July,2010,6058.18,6186.95,6012.15,6140.29,6053.26,1.44,380.9,21767.4,6467.2,5920.71,34.51,32.38,1.53,IT,Bearish,No,6053.26,1.4377376818441592,7,July,3,Monday,174.80000000000018,2.885355007609549,1.4329864727641546,18.08250000000009,Uptrend,High Volatility
2010-07-27,Tuesday,July,2010,6157.19,6344.72,6072.55,6258.69,6140.29,1.93,395.1,26489.9,6454.28,5923.0,43.79,24.57,1.65,Metal,Bearish,No,6140.29,1.9282476886270785,7,July,3,Tuesday,272.1700000000001,4.420360586566276,1.4685256530618782,20.359423076923157,Uptrend,Elevated
2010-07-28,Wednesday,July,2010,6245.99,6291.75,6217.32,6263.01,6258.69,0.07,270.2,17224.0,6445.71,5925.28,44.94,32.34,1.71,Energy,Bearish,No,6258.69,0.06902402899010206,7,July,3,Wednesday,74.43000000000029,1.1916445591491547,1.4682811377840674,20.442500000000074,Uptrend,High Volatility
2010-07-29,Thursday,July,2010,6282.46,6411.69,6211.71,6340.29,6263.01,1.23,290.1,17813.0,6437.82,5928.05,47.54,32.55,1.61,Banking,Bearish,No,6263.01,1.2339114898427392,7,July,3,Thursday,199.97999999999956,3.183148002534032,1.3951713306906328,21.9286538461539,Uptrend,High Volatility
2010-07-30,Friday,July,2010,6327.58,6423.34,6114.53,6208.49,6340.29,-2.08,259.2,16177.6,6429.92,5929.9,41.72,34.98,0.2,FMCG,Bearish,No,6340.29,-2.078769267651798,7,July,3,Friday,308.8100000000004,4.880380809092898,1.4221363110583074,19.39403846153851,Uptrend,High Volatility
2010-08-02,Monday,August,2010,6189.71,6377.35,6141.36,6327.92,6208.49,1.92,185.7,11190.0,6424.86,5932.52,49.92,35.18,1.35,IT,Bearish,No,6208.49,1.9236561547171744,8,August,3,Monday,235.9900000000007,3.8126180386480253,1.4981100705696135,21.69076923076927,Uptrend,High Volatility
2010-08-03,Tuesday,August,2010,6325.47,6327.52,6286.51,6288.55,6327.92,-0.62,258.8,16547.7,6419.2,5934.85,55.44,34.29,0.89,FMCG,Bearish,No,6327.92,-0.6221633648971525,8,August,3,Tuesday,41.01000000000022,0.6483312702455346,1.4919974541208951,20.933653846153888,Uptrend,High Volatility
2010-08-04,Wednesday,August,2010,6263.24,6399.23,6198.93,6334.19,6288.55,0.73,304.2,17629.4,6414.5,5937.44,53.77,33.72,1.23,FMCG,Bearish,No,6288.55,0.7257634907888053,8,August,3,Wednesday,200.29999999999927,3.1980253031976944,1.4935121754509642,21.811346153846188,Uptrend,High Volatility
2010-08-05,Thursday,August,2010,6322.85,6367.95,6264.33,6309.33,6334.19,-0.39,76.2,5194.9,6409.26,5939.84,55.43,32.77,0.84,Metal,Bearish,No,6334.19,-0.3924732286211761,8,August,3,Thursday,103.61999999999989,1.6388179381133487,1.4942606723375012,21.333269230769282,Uptrend,High Volatility
2010-08-06,Friday,August,2010,6316.49,6388.35,6187.85,6259.06,6309.33,-0.8,189.7,11257.1,6405.87,5941.89,49.42,33.02,0.75,Banking,Bearish,No,6309.33,-0.7967565494275862,8,August,3,Friday,200.5,3.174231258182947,1.4994659875174687,20.366538461538507,Uptrend,High Volatility
2010-08-09,Monday,August,2010,6264.28,6341.74,6225.85,6259.06,6259.06,0.7,193.9,13001.6,6406.15,5944.19,66.58,33.8,1.47,Banking,Bearish,No,6259.06,0.0,8,August,3,Monday,115.88999999999942,1.850013090091749,1.498239581553965,20.366538461538507,Uptrend,High Volatility
2010-08-10,Tuesday,August,2010,6315.16,6425.99,6142.7,6252.43,6303.07,-0.8,249.2,16079.6,6401.82,5946.14,62.26,33.55,1.29,Banking,Bearish,No,6259.06,-0.10592644901950307,8,August,3,Tuesday,283.28999999999996,4.485872091918494,1.4774000999475512,20.239038461538517,Uptrend,High Volatility
2010-08-11,Wednesday,August,2010,6264.72,6373.0,6211.94,6319.75,6252.43,1.08,279.5,17745.0,6394.43,5948.49,63.55,33.17,1.76,Pharma,Bearish,No,6252.43,1.076701378504033,8,August,3,Wednesday,161.0600000000004,2.5709050045333295,1.373348613552442,21.53365384615391,Uptrend,High Volatility
2010-08-12,Thursday,August,2010,6326.84,6639.66,6256.21,6566.35,6319.75,3.9,472.7,33707.2,6392.47,5952.35,73.18,32.7,2.0,Metal,Bearish,No,6319.75,3.9020530875430253,8,August,3,Thursday,383.4499999999998,6.060687483799176,1.5921677360227704,26.275961538461612,Uptrend,High Volatility
2010-08-13,Friday,August,2010,6549.57,6605.29,6523.36,6578.97,6566.35,0.19,150.6,9227.9,6388.58,5956.24,71.24,32.8,0.9,IT,Bearish,No,6566.35,0.19219200925932808,8,August,3,Friday,81.93000000000029,1.250921816241376,1.5686869893653457,26.518653846153928,Uptrend,High Volatility
2010-08-16,Monday,August,2010,6597.19,6646.0,6575.42,6624.14,6578.97,0.69,274.7,16810.9,6385.84,5960.37,69.05,32.62,0.52,Banking,Bearish,No,6578.97,0.6865816381591658,8,August,3,Monday,70.57999999999993,1.0698494358961912,1.5579542583364034,27.387307692307772,Uptrend,High Volatility
