Date,Day_of_Week,Month,Year,Open,High,Low,Close,Prev_Close,Daily_Return_Pct,Volume_Shares_Mn,Turnover_Cr,50_Day_MA,200_Day_MA,RSI_14,India_VIX,Advance_Decline_Ratio,Top_Sector,Market_Sentiment,Is_Market_Holiday,Prev_Close_Recomputed,Daily_Return_Pct_Recomputed
2010-07-07,Wednesday,July,2010,6452.83,6524.3,6315.66,6386.39,6438.35,-0.81,267.3,17765.7,6562.22,5892.65,45.06,31.11,1.09,Energy,Bearish,No,6438.35,-0.8070390705693233
2010-07-08,Thursday,July,2010,6379.67,6435.09,6310.16,6365.46,6386.39,-0.33,322.8,19754.7,6558.54,5896.15,46.33,30.27,0.79,Energy,Bearish,No,6386.39,-0.32772818446728574
2010-07-09,Friday,July,2010,6340.81,6436.5,6310.16,6392.6,6365.46,0.43,203.3,11935.0,6555.38,5899.8,49.43,29.55,0.98,Energy,Bearish,No,6365.46,0.42636353067964183
2010-07-12,Monday,July,2010,6411.61,6491.26,6324.74,6404.3,6392.6,0.18,252.0,15569.8,6554.18,5903.48,50.75,29.73,1.17,IT,Bearish,No,6392.6,0.18302412164064413
2010-07-13,Tuesday,July,2010,6424.02,6500.19,6324.74,6329.8,6404.3,-1.16,241.2,16428.2,6548.97,5906.57,56.26,29.11,0.65,FMCG,Bearish,No,6404.3,-1.1632809206314507
2010-07-14,Wednesday,July,2010,6327.92,6406.52,6091.71,6168.33,6329.8,-2.55,447.3,28760.6,6541.31,5908.45,52.29,31.43,0.2,IT,Bearish,No,6329.8,-2.550949477076689
2010-07-15,Thursday,July,2010,6173.45,6297.89,6130.04,6253.91,6168.33,1.39,314.1,20766.5,6536.26,5910.92,52.23,30.44,1.24,IT,Bearish,No,6168.33,1.3874095581786305
2010-07-16,Friday,July,2010,6267.07,6281.75,6182.64,6197.16,6253.91,-0.91,343.1,22425.2,6529.41,5912.95,52.41,24.57,0.52,Realty,Unknown,No,6253.91,-0.9074323103466472
2010-07-19,Monday,July,2010,6226.96,6363.65,6134.64,6270.68,6197.16,1.19,209.5,12138.6,6523.98,5915.47,52.0,30.56,1.09,Banking,Bearish,No,6197.16,1.186349876395001
2010-07-20,Tuesday,July,2010,6287.37,6350.85,5971.7,6270.68,6270.68,-3.8,383.7,21567.8,6513.2,5916.29,40.45,33.59,0.2,IT,Bearish,No,6270.68,0.0
2010-07-21,Wednesday,July,2010,6040.66,6103.95,5979.17,6042.44,6032.61,0.16,243.1,14152.3,6502.4,5917.17,32.11,33.53,1.28,Energy,Bearish,No,6270.68,-3.6397966408746845
2010-07-22,Thursday,July,2010,6059.29,6144.62,5994.43,6079.55,6042.44,0.61,328.8,19194.1,6491.87,5918.29,28.1,32.93,0.96,IT,Bearish,No,6042.44,0.614155870807167
2010-07-23,Friday,July,2010,6059.29,6216.78,5937.92,6053.26,6079.55,-0.43,301.3,16655.7,6480.66,5919.21,26.25,32.92,0.45,Realty,Bearish,No,6079.55,-0.4324333215451796
2010-07-26,Monday,July,2010,6058.18,6186.95,6012.15,6140.29,6053.26,1.44,380.9,21767.4,6467.2,5920.71,34.51,32.38,1.53,IT,Bearish,No,6053.26,1.4377376818441592
2010-07-27,Tuesday,July,2010,6157.19,6344.72,6072.55,6258.69,6140.29,1.93,395.1,26489.9,6454.28,5923.0,43.79,24.57,1.65,Metal,Bearish,No,6140.29,1.9282476886270785
2010-07-28,Wednesday,July,2010,6245.99,6291.75,6217.32,6263.01,6258.69,0.07,270.2,17224.0,6445.71,5925.28,44.94,32.34,1.71,Energy,Bearish,No,6258.69,0.06902402899010206
2010-07-29,Thursday,July,2010,6282.46,6411.69,6211.71,6340.29,6263.01,1.23,290.1,17813.0,6437.82,5928.05,47.54,32.55,1.61,Banking,Bearish,No,6263.01,1.2339114898427392
2010-07-30,Friday,July,2010,6327.58,6423.34,6114.53,6208.49,6340.29,-2.08,259.2,16177.6,6429.92,5929.9,41.72,34.98,0.2,FMCG,Bearish,No,6340.29,-2.078769267651798
2010-08-02,Monday,August,2010,6189.71,6377.35,6141.36,6327.92,6208.49,1.92,185.7,11190.0,6424.86,5932.52,49.92,35.18,1.35,IT,Bearish,No,6208.49,1.9236561547171744
2010-08-03,Tuesday,August,2010,6325.47,6327.52,6286.51,6288.55,6327.92,-0.62,258.8,16547.7,6419.2,5934.85,55.44,34.29,0.89,FMCG,Bearish,No,6327.92,-0.6221633648971525
2010-08-04,Wednesday,August,2010,6263.24,6399.23,6198.93,6334.19,6288.55,0.73,304.2,17629.4,6414.5,5937.44,53.77,33.72,1.23,FMCG,Bearish,No,6288.55,0.7257634907888053
2010-08-05,Thursday,August,2010,6322.85,6367.95,6264.33,6309.33,6334.19,-0.39,76.2,5194.9,6409.26,5939.84,55.43,32.77,0.84,Metal,Bearish,No,6334.19,-0.3924732286211761
2010-08-06,Friday,August,2010,6316.49,6388.35,6187.85,6259.06,6309.33,-0.8,189.7,11257.1,6405.87,5941.89,49.42,33.02,0.75,Banking,Bearish,No,6309.33,-0.7967565494275862
2010-08-09,Monday,August,2010,6264.28,6341.74,6225.85,6259.06,6259.06,0.7,193.9,13001.6,6406.15,5944.19,66.58,33.8,1.47,Banking,Bearish,No,6259.06,0.0
2010-08-10,Tuesday,August,2010,6315.16,6425.99,6142.7,6252.43,6303.07,-0.8,249.2,16079.6,6401.82,5946.14,62.26,33.55,1.29,Banking,Bearish,No,6259.06,-0.10592644901950307
2010-08-11,Wednesday,August,2010,6264.72,6373.0,6211.94,6319.75,6252.43,1.08,279.5,17745.0,6394.43,5948.49,63.55,33.17,1.76,Pharma,Bearish,No,6252.43,1.076701378504033
2010-08-12,Thursday,August,2010,6326.84,6639.66,6256.21,6566.35,6319.75,3.9,472.7,33707.2,6392.47,5952.35,73.18,32.7,2.0,Metal,Bearish,No,6319.75,3.9020530875430253
2010-08-13,Friday,August,2010,6549.57,6605.29,6523.36,6578.97,6566.35,0.19,150.6,9227.9,6388.58,5956.24,71.24,32.8,0.9,IT,Bearish,No,6566.35,0.19219200925932808
2010-08-16,Monday,August,2010,6597.19,6646.0,6575.42,6624.14,6578.97,0.69,274.7,16810.9,6385.84,5960.37,69.05,32.62,0.52,Banking,Bearish,No,6578.97,0.6865816381591658
2010-08-17,Tuesday,August,2010,6621.96,6646.0,6603.34,6801.64,6624.14,2.68,267.3,17533.0,6382.69,5965.53,73.78,31.98,1.96,Banking,Bearish,No,6624.14,2.6795931245414497
2010-08-18,Wednesday,August,2010,6806.54,6900.68,6787.21,6881.14,6801.64,1.17,327.9,24053.4,6379.6,5971.11,73.83,33.18,1.23,Banking,Bearish,No,6801.64,1.1688357513776089
2010-08-19,Thursday,August,2010,6883.29,6957.04,6793.24,6866.81,6881.14,-0.21,201.5,12550.4,6381.04,5976.54,82.36,32.58,0.92,Auto,Bearish,No,6881.14,-0.20825037711774394
2010-08-20,Friday,August,2010,6899.25,6937.8,6576.06,6613.01,6866.81,-3.7,339.2,21262.2,6377.5,5980.37,62.38,35.81,0.2,IT,Bearish,No,6866.81,-3.69603935451833
2010-08-23,Monday,August,2010,6589.3,6937.8,6561.37,6580.58,6613.01,-0.49,204.3,13241.7,6373.38,5983.97,62.76,36.41,0.59,Metal,Bearish,No,6613.01,-0.4903969599320172
2010-08-24,Tuesday,August,2010,6573.81,6608.08,6532.32,6566.55,6580.58,-0.21,163.8,11214.1,6369.87,5987.43,60.44,36.0,0.47,Banking,Unknown,No,6580.58,-0.21320309152080436
2010-08-25,Wednesday,August,2010,6577.02,6648.15,6472.21,6542.97,6566.55,-0.36,243.5,15292.7,6366.05,5990.72,60.51,36.02,0.78,Realty,Bearish,No,6566.55,-0.3590926742353279
2010-08-26,Thursday,August,2010,6543.4,6671.69,6473.29,6600.96,6542.97,0.89,301.4,19688.8,6367.53,5994.31,65.27,35.14,1.47,IT,Bearish,No,6542.97,0.8862947560511477
2010-08-27,Friday,August,2010,6591.36,6936.63,6512.35,6854.46,6600.96,3.84,466.8,39537.4,6375.28,5999.34,70.74,34.79,2.08,Metal,Bearish,No,6600.96,3.840350494473531
2010-08-30,Monday,August,2010,6815.02,6978.63,6768.17,6930.99,6854.46,1.12,244.1,15538.2,6385.74,6004.76,75.04,34.35,1.57,Realty,Bearish,No,6854.46,1.1164993303630009
2010-08-31,Tuesday,August,2010,6925.02,7040.86,6814.3,6930.06,6930.99,-0.01,303.9,22065.8,6396.66,6010.11,73.68,33.65,0.79,Realty,Bearish,No,6930.99,-0.013417996563252604
2010-09-01,Wednesday,September,2010,6925.02,7023.12,6532.36,6613.9,6930.06,-4.56,457.5,30024.9,6405.37,6013.58,51.75,36.62,0.2,Energy,Bearish,No,6930.06,-4.562153863025728
2010-09-02,Thursday,September,2010,6624.68,6646.56,6555.94,6577.67,6613.9,-0.55,323.4,22601.7,6407.38,6016.8,49.95,35.98,1.22,Banking,Bearish,No,6613.9,-0.547785724005497
2010-09-03,Friday,September,2010,6574.35,6706.09,6500.4,6631.5,6577.67,0.82,251.2,17307.0,6415.72,6020.29,50.26,36.08,1.13,Banking,Bearish,No,6577.67,0.8183748956697422
2010-09-06,Monday,September,2010,6635.04,6795.07,6581.45,6740.63,6631.5,1.65,287.1,17640.9,6427.45,6024.36,47.69,24.57,1.62,Pharma,Bearish,No,6631.5,1.645630701952803
2010-09-07,Tuesday,September,2010,6717.51,6766.81,6615.59,6664.51,6740.63,-1.13,311.8,20780.3,6436.03,6027.96,41.79,36.09,0.7,Metal,Bearish,No,6740.63,-1.1292712995669527
2010-09-08,Wednesday,September,2010,6672.3,6725.94,6493.23,6545.85,6664.51,-1.78,329.1,23657.2,6442.05,6030.85,52.29,24.57,0.49,Banking,Bearish,No,6664.51,-1.7804759839808157
2010-09-09,Thursday,September,2010,6672.3,6580.97,6347.98,6448.19,6545.85,-1.49,262.5,16276.1,6443.19,6033.17,43.49,35.86,0.66,Realty,Bearish,No,6545.85,-1.4919376398787134
2010-09-10,Friday,September,2010,6451.39,6529.04,6268.59,6344.96,6448.19,-1.6,370.7,23487.6,6440.44,6034.89,41.19,35.83,0.54,Auto,Bearish,No,6448.19,-1.6009143651164057
2010-09-13,Monday,September,2010,6340.78,6585.77,6304.72,6548.53,6344.96,3.21,318.0,21457.5,6441.49,6037.72,49.41,34.69,1.76,Banking,Bearish,No,6344.96,3.2083732600363075
2010-09-14,Tuesday,September,2010,6552.71,6590.45,6347.98,6384.75,6548.53,-2.5,383.0,22997.5,6440.41,6039.61,45.26,37.18,0.2,Banking,Bearish,No,6548.53,-2.5010193127312506
2010-09-15,Wednesday,September,2010,6396.91,6467.54,6081.23,6149.12,6384.75,-3.69,443.7,39537.4,6435.67,6040.21,37.75,39.39,0.2,Banking,Bearish,No,6384.75,-3.6905125494342004
2010-09-16,Thursday,September,2010,6153.83,6256.49,5996.66,6098.39,6149.12,-0.82,325.5,20484.6,6430.33,6040.52,26.98,39.16,0.94,Banking,Bearish,No,6149.12,-0.8249960970024908
2010-09-17,Friday,September,2010,6065.04,6134.04,6028.58,6097.38,6098.39,-0.02,285.9,16996.5,6424.42,6040.83,23.4,38.5,0.77,Pharma,Bearish,No,6098.39,-0.01656174826470951
2010-09-20,Monday,September,2010,6102.43,6150.68,6084.04,6132.2,6097.38,0.57,267.3,13936.1,6418.98,6041.32,25.08,37.02,1.48,Banking,Bearish,No,6097.38,0.5710649492076878
2010-09-21,Tuesday,September,2010,6125.06,6201.99,6016.82,6093.35,6132.2,-0.63,253.8,16761.2,6414.25,6041.59,30.33,35.83,0.65,Auto,Bearish,No,6132.2,-0.633540980398543
2010-09-22,Wednesday,September,2010,6080.4,6167.02,6027.01,6113.34,6093.35,0.33,234.3,13255.1,6413.15,6041.97,32.24,34.85,1.21,Pharma,Bearish,No,6093.35,0.32806256000393513
2010-09-23,Thursday,September,2010,6138.08,6259.92,6076.64,6197.88,6113.34,1.38,392.9,24020.4,6412.03,6042.79,33.79,34.19,1.52,Metal,Bearish,No,6113.34,1.3828774450627639
2010-09-24,Friday,September,2010,6180.54,6275.85,6130.25,6225.19,6197.88,0.44,281.0,18426.8,6412.59,6043.75,29.48,34.41,0.87,Auto,Bearish,No,6197.88,0.4406345395522258
2010-09-27,Monday,September,2010,6209.88,6345.94,6145.46,6280.78,6225.19,0.89,326.9,19087.0,6412.79,6044.98,34.47,24.57,1.21,Auto,Bearish,No,6225.19,0.8929847924320407
2010-09-28,Tuesday,September,2010,6238.55,6297.54,6159.68,6218.48,6280.78,-0.99,255.0,17230.1,6416.51,6045.88,52.29,33.61,0.2,Metal,Bearish,No,6280.78,-0.9919150169246524
2010-09-29,Wednesday,September,2010,6245.35,6297.54,6202.99,6239.84,6218.48,0.34,169.5,10632.1,6420.46,6046.88,40.55,32.39,1.0,IT,Bearish,No,6218.48,0.34349230036923145
2010-09-30,Thursday,September,2010,6256.52,6324.19,6083.25,6149.76,6239.84,-1.44,237.1,14595.1,6421.86,6047.41,41.04,31.26,0.89,Banking,Bearish,No,6239.84,-1.4436267596605028
2010-10-01,Friday,October,2010,6143.63,6205.07,5919.41,5979.2,6149.76,-2.77,423.4,24932.5,6420.38,6047.06,23.06,34.97,0.2,Metal,Bearish,No,6149.76,-2.7734415651992985
2010-10-04,Monday,October,2010,5990.19,6029.22,5863.33,5901.78,5979.2,-1.29,241.7,15312.9,6415.61,6046.32,25.11,35.01,0.31,Banking,Bearish,No,5979.2,-1.2948220497725462
2010-10-05,Tuesday,October,2010,5862.38,5905.22,5717.28,5759.37,5901.78,-2.41,535.3,33595.0,6405.63,6044.87,27.78,37.04,0.2,Banking,Bearish,No,5901.78,-2.4130008234803713
2010-10-06,Wednesday,October,2010,5767.58,5897.32,5739.57,5868.82,5759.37,1.9,288.9,16548.3,6397.74,6043.99,37.73,36.2,0.99,FMCG,Bearish,No,5759.37,1.900381465333879
2010-10-07,Thursday,October,2010,5853.73,5911.37,5783.31,5840.83,5868.82,-0.48,265.0,15609.4,6387.75,6042.97,36.68,36.98,0.24,IT,Bearish,No,5868.82,-0.4769272187594743
2010-10-08,Friday,October,2010,5870.16,5963.46,5812.1,5905.05,5840.83,1.1,295.3,16793.9,6381.68,6046.5,38.55,36.22,1.98,Pharma,Bearish,No,5840.83,1.0995012695113582
2010-10-11,Monday,October,2010,5911.56,6048.25,5865.18,6001.17,5905.05,1.63,310.9,18165.1,6375.15,6050.39,45.61,34.76,1.72,Banking,Bearish,No,5905.05,1.6277592907765366
2010-10-12,Tuesday,October,2010,6003.53,6024.21,5974.9,5995.56,6001.17,-0.09,151.5,8226.4,6369.29,6054.4,44.31,34.76,1.27,FMCG,Bearish,No,6001.17,-0.09348177105463888
2010-10-13,Wednesday,October,2010,5980.8,6010.47,5980.26,6009.93,5995.56,0.24,267.3,15680.7,6362.8,6058.76,40.26,34.87,1.19,Energy,Unknown,No,5995.56,0.2396773612473212
2010-10-14,Thursday,October,2010,5995.25,6136.56,5952.84,6093.45,6009.93,1.39,302.9,20189.6,6358.49,6063.87,43.55,34.77,1.64,Pharma,Bearish,No,6009.93,1.3897000464231617
2010-10-15,Friday,October,2010,6104.28,6158.89,6034.72,6089.2,6093.45,-0.07,205.5,13187.8,6355.09,6069.63,40.12,34.89,0.88,Auto,Bearish,No,6093.45,-0.06974702344320541
2010-10-18,Monday,October,2010,6074.04,6138.3,5927.22,5990.59,6089.2,-1.62,413.4,24855.3,6348.84,6075.06,38.67,35.14,0.77,IT,Bearish,No,6089.2,-1.619424554949742
2010-10-19,Tuesday,October,2010,5974.97,6059.34,5900.1,5984.35,5990.59,-0.1,125.5,8002.3,6343.48,6080.16,37.11,34.48,1.4,Unknown,Bearish,No,5990.59,-0.10416336287410392
2010-10-20,Wednesday,October,2010,6009.61,6049.1,5956.73,5996.13,5984.35,0.2,139.1,8937.6,6337.01,6085.31,41.58,33.83,0.86,Banking,Bearish,No,5984.35,0.19684677533900496
2010-10-21,Thursday,October,2010,6001.3,6140.01,5991.27,6129.76,5996.13,2.23,374.2,23141.8,6328.27,6091.01,58.6,33.32,1.67,FMCG,Bearish,No,5996.13,2.228604116321696
2010-10-22,Friday,October,2010,6109.6,6305.47,6073.28,6268.2,6129.76,2.26,325.2,22166.4,6322.06,6097.84,69.56,33.09,1.58,Auto,Bearish,No,6129.76,2.258489728798511
2010-10-25,Monday,October,2010,6278.58,6405.7,6173.52,6300.28,6268.2,0.51,192.7,10999.8,6315.58,6104.56,82.73,31.94,1.14,Auto,Bearish,No,6268.2,0.5117896684853694
2010-10-26,Tuesday,October,2010,6295.01,6405.7,6203.25,6310.93,6300.28,0.17,240.1,13667.9,6305.77,6111.5,80.39,32.26,1.28,Metal,Bearish,No,6300.28,0.16904010615402087
2010-10-27,Wednesday,October,2010,6277.5,6338.47,6176.71,6237.29,6310.93,-1.17,336.6,19237.3,6292.89,6118.01,75.64,31.63,0.56,Banking,Bearish,No,6310.93,-1.1668644716388918
2010-10-28,Thursday,October,2010,6227.95,6267.02,6144.77,6183.56,6237.29,-0.86,165.6,9334.5,6279.22,6124.52,68.26,32.19,0.2,IT,Bearish,No,6237.29,-0.8614318077241809
2010-10-29,Friday,October,2010,6164.11,6316.58,6117.05,6268.72,6183.56,1.38,331.3,20455.1,6272.34,6131.06,67.8,31.68,1.75,Auto,Bearish,No,6183.56,1.3772001888879521
2010-11-01,Monday,November,2010,6273.53,6366.75,6073.61,6165.22,6268.72,-1.65,323.8,21721.0,6264.03,6136.83,59.98,30.91,0.22,Auto,Bearish,No,6268.72,-1.6510547607805102
2010-11-02,Tuesday,November,2010,6273.53,6207.48,5972.21,6025.47,6165.22,-2.27,322.2,20094.4,6253.21,6141.91,50.8,32.24,0.37,Banking,Bearish,No,6165.22,-2.2667479830403456
2010-11-03,Wednesday,November,2010,6027.11,6165.57,5988.07,6125.89,6025.47,1.67,316.7,20019.4,6244.87,6147.51,51.64,31.78,1.71,Banking,Bearish,No,6025.47,1.666591983695879
2010-11-04,Thursday,November,2010,6138.13,6219.8,5966.87,6047.33,6125.89,-1.28,300.7,17765.7,6233.8,6152.71,48.04,32.17,0.45,Metal,Bearish,No,6125.89,-1.2824259005630267
2010-11-05,Friday,November,2010,6090.16,6091.43,5976.92,5978.17,6047.33,-1.14,310.8,18705.6,6216.27,6157.64,49.4,31.53,0.35,FMCG,Bearish,No,6047.33,-1.1436452120191862
2010-11-08,Monday,November,2010,6013.68,6037.62,5895.76,5919.33,5978.17,-0.98,210.6,11977.9,6196.04,6162.02,47.02,30.92,0.53,FMCG,Bearish,No,5978.17,-0.9842476878375849
2010-11-09,Tuesday,November,2010,5923.29,6081.53,5894.98,6052.6,5919.33,2.25,395.3,24011.3,6178.49,6166.78,52.33,30.28,2.23,Metal,Bearish,No,5919.33,2.251437240363359
2010-11-10,Wednesday,November,2010,6051.64,6124.3,5946.06,6018.32,6052.6,-0.57,308.0,19450.9,6166.58,6171.29,44.99,29.57,0.53,Banking,Bearish,No,6052.6,-0.5663681723556926
2010-11-11,Thursday,November,2010,6051.64,6211.53,5946.06,6175.98,6018.32,2.62,408.9,25550.0,6158.54,6176.71,45.92,30.37,1.54,Unknown,Bearish,No,6018.32,2.61966794720121
2010-11-12,Friday,November,2010,6145.54,6241.61,6139.96,6235.95,6175.98,0.97,164.6,10097.8,6150.63,6182.27,47.22,30.41,1.38,Banking,Bearish,No,6175.98,0.971019983873009
2010-11-15,Monday,November,2010,6193.18,6251.36,6160.78,6218.83,6235.95,-0.27,302.4,20103.0,6140.2,6187.79,46.05,29.65,0.85,Auto,Bearish,No,6235.95,-0.27453715953463215
2010-11-16,Tuesday,November,2010,6203.11,6241.05,6082.46,6119.89,6218.83,-1.59,278.7,16331.1,6129.3,6192.32,45.07,28.87,0.35,Auto,Bearish,No,6218.83,-1.5909745080666233
2010-11-17,Wednesday,November,2010,6149.95,6197.49,6026.41,6073.36,6119.89,-0.76,290.2,17559.6,6119.85,6196.59,45.34,28.75,0.48,Auto,Bearish,No,6119.89,-0.7603077833098414
2010-11-18,Thursday,November,2010,6102.57,6154.52,5906.78,5957.5,6073.36,-1.91,198.3,12943.5,6110.04,6200.35,37.18,29.21,0.36,Banking,Bearish,No,6073.36,-1.9076754877036712
2010-11-19,Friday,November,2010,5958.78,6096.35,5888.05,6024.83,5957.5,1.13,234.9,15475.1,6103.64,6204.07,44.04,30.06,1.33,Auto,Bearish,No,5957.5,1.1301720520352485
2010-11-22,Monday,November,2010,6033.24,6097.05,5992.5,6056.16,6024.83,0.52,296.3,16172.5,6093.79,6207.45,51.44,30.34,1.57,Banking,Bearish,No,6024.83,0.520014672613168
2010-11-23,Tuesday,November,2010,6045.17,6173.8,6010.9,6139.0,6056.16,1.37,319.0,19709.7,6088.87,6211.62,50.62,30.35,1.19,Unknown,Bearish,No,6056.16,1.3678634646376606
2010-11-24,Wednesday,November,2010,6138.44,6356.69,6088.19,6305.07,6139.0,2.71,286.9,17499.2,6091.99,6216.26,61.31,29.68,1.76,Unknown,Bearish,No,6139.0,2.7051637074442043
2010-11-25,Thursday,November,2010,6290.39,6346.82,6233.57,6290.0,6305.07,-0.24,272.8,16442.6,6095.83,6221.17,64.37,29.49,1.31,Auto,Bearish,No,6305.07,-0.23901399984456495
2010-11-26,Friday,November,2010,6275.32,6380.07,6240.21,6344.57,6290.0,0.87,214.0,13838.8,6100.77,6226.41,69.67,29.47,1.13,IT,Bearish,No,6290.0,0.8675675675675629
2010-11-29,Monday,November,2010,6356.23,6374.06,6348.68,6366.5,6344.57,0.35,221.3,13937.8,6105.46,6231.45,66.19,29.23,0.9,Banking,Bearish,No,6344.57,0.3456499021998385
2010-11-30,Tuesday,November,2010,6354.94,6393.33,6348.68,6222.82,6366.5,-2.26,265.2,17271.4,6108.04,6234.77,59.48,32.12,0.38,IT,Bearish,No,6366.5,-2.256813005576067
2010-12-01,Wednesday,December,2010,6232.01,6319.86,6162.03,6249.68,6222.82,0.43,262.1,14831.3,6110.77,6238.13,53.89,32.74,1.19,Banking,Bearish,No,6222.82,0.4316371034354293
2010-12-02,Thursday,December,2010,6246.92,6294.93,6043.71,6090.51,6249.68,-2.55,415.9,27493.1,6108.62,6241.03,43.06,35.06,0.2,Pharma,Bearish,No,6249.68,-2.5468503987404167
2010-12-03,Friday,December,2010,6116.42,6279.81,6037.06,6199.37,6090.51,1.79,360.9,22676.0,6108.11,6244.35,49.15,34.06,1.62,Auto,Bearish,No,6090.51,1.787370844149335
2010-12-06,Monday,December,2010,6209.64,6379.26,6147.48,6316.04,6199.37,1.88,257.9,16888.7,6108.81,6248.66,52.29,33.42,1.77,FMCG,Bearish,No,6199.37,1.8819654255190457
2010-12-07,Tuesday,December,2010,6320.67,6357.89,6225.64,6262.52,6316.04,-0.85,260.0,16623.1,6109.69,6253.08,58.13,33.29,0.76,Metal,Bearish,No,6316.04,-0.8473663877999431
2010-12-08,Wednesday,December,2010,6235.65,6322.18,5979.13,6063.26,6262.52,-3.18,290.0,19303.6,6106.16,6256.03,54.24,36.57,0.2,FMCG,Bearish,No,6262.52,-3.181786245792432
2010-12-09,Thursday,December,2010,6054.34,6081.73,5883.12,5909.85,6063.26,-2.53,431.7,27994.2,6101.36,6258.3,45.69,37.37,0.2,Metal,Bearish,No,6063.26,-2.530157044230329
2010-12-10,Friday,December,2010,6054.34,6018.13,5901.28,6010.32,5909.85,1.7,267.3,18715.9,6101.99,6261.15,48.37,37.61,1.26,Auto,Bearish,No,5909.85,1.700043148303245
2010-12-13,Monday,December,2010,6011.3,6140.59,5954.94,6083.55,6010.32,1.22,319.2,20133.2,6105.62,6264.46,52.29,37.12,1.58,IT,Unknown,No,6010.32,1.2184043445274209
2010-12-14,Tuesday,December,2010,6095.65,6298.43,6066.0,6267.94,6083.55,3.03,379.0,24318.8,6115.79,6268.3,48.68,37.24,1.93,Auto,Bearish,No,6083.55,3.0309605411314022
2010-12-15,Wednesday,December,2010,6271.81,6320.56,6096.73,6144.49,6267.94,-1.97,282.9,16724.6,6121.31,6271.59,45.21,37.68,0.25,Banking,Bearish,No,6267.94,-1.9695466134008914
2010-12-16,Thursday,December,2010,6125.44,6166.5,6102.7,6143.69,6144.49,-0.01,187.4,10805.5,6127.36,6274.62,43.15,24.57,1.22,Pharma,Bearish,No,6144.49,-0.01301979497078166
2010-12-17,Friday,December,2010,6154.6,6251.88,6105.25,6202.15,6143.69,0.95,294.5,17910.1,6133.31,6278.11,44.53,37.25,1.81,Realty,Bearish,No,6143.69,0.9515454067506668
2010-12-20,Monday,December,2010,6193.57,6301.48,6132.01,6239.46,6202.15,0.6,348.1,22513.4,6138.07,6281.73,50.6,37.57,0.7,IT,Bearish,No,6202.15,0.6015655861273979
2010-12-21,Tuesday,December,2010,6227.34,6292.92,6106.46,6171.45,6239.46,-1.09,254.5,14311.5,6141.59,6284.98,47.28,38.22,0.54,IT,Bearish,No,6239.46,-1.0899981729188137
2010-12-22,Wednesday,December,2010,6151.03,6193.36,6129.83,6172.09,6171.45,0.01,291.0,18012.2,6144.83,6287.81,53.19,36.82,0.98,FMCG,Bearish,No,6171.45,0.01037033436227025
2010-12-23,Thursday,December,2010,6165.58,6181.51,6112.15,6127.98,6172.09,-0.71,311.4,18732.9,6145.52,6290.2,47.06,35.27,0.8,FMCG,Bearish,No,6172.09,-0.71466877508268
2010-12-24,Friday,December,2010,6117.74,6181.51,6004.37,6127.98,6127.98,-1.07,254.8,15532.2,6144.99,6291.95,39.1,36.37,0.59,Pharma,Bearish,No,6127.98,0.0
2010-12-27,Monday,December,2010,6083.62,6183.96,6044.19,6144.14,6062.51,1.35,352.4,23211.9,6148.06,6293.76,45.03,36.22,1.42,Unknown,Bearish,No,6127.98,0.2637084324687869
2010-12-28,Tuesday,December,2010,6139.21,6174.65,6055.85,6091.01,6144.14,-0.86,324.8,17993.6,6150.19,6295.93,51.33,35.66,0.82,IT,Bearish,No,6144.14,-0.8647263896981531
2010-12-29,Wednesday,December,2010,6100.73,6146.67,6046.9,6092.78,6091.01,0.03,92.7,5945.8,6152.13,6297.18,60.24,34.57,0.95,Auto,Bearish,No,6091.01,0.029059220063659838
2010-12-30,Thursday,December,2010,6059.83,6323.02,6046.9,6277.08,6092.78,3.02,408.9,26523.8,6155.07,6299.32,63.66,33.67,1.85,Auto,Bearish,No,6092.78,3.0248917571289327
2010-12-31,Friday,December,2010,6291.1,6350.84,6046.9,6179.82,6277.08,-1.55,375.5,21830.8,6153.31,6301.23,54.81,33.15,0.31,Auto,Bearish,No,6277.08,-1.5494465579537016
2011-01-03,Monday,January,2011,6191.71,6312.47,6130.1,6250.28,6179.82,1.14,206.3,13498.3,6152.31,6302.56,52.29,32.51,1.78,FMCG,Bearish,No,6179.82,1.1401626584593085
2011-01-04,Tuesday,January,2011,6222.98,6474.52,6148.71,6398.15,6250.28,2.37,256.7,16412.1,6154.05,6305.48,63.92,32.73,2.38,Pharma,Bearish,No,6250.28,2.3658140115322817
2011-01-05,Wednesday,January,2011,6381.42,6489.71,6336.96,6444.81,6398.15,0.73,268.7,17251.5,6158.2,6309.26,65.73,32.64,1.14,Banking,Bearish,No,6398.15,0.7292733055649019
2011-01-06,Thursday,January,2011,6431.99,6641.72,6354.91,6563.07,6444.81,1.83,404.8,26477.4,6165.79,6313.83,67.75,31.98,1.51,IT,Bearish,No,6444.81,1.8349648787163515
2011-01-07,Friday,January,2011,6559.08,6734.3,6491.19,6665.31,6563.07,1.56,231.4,16809.3,6173.72,6318.39,69.68,31.54,1.64,FMCG,Bearish,No,6563.07,1.5578075504299163
2011-01-10,Monday,January,2011,6651.21,6960.13,6574.77,6881.05,6665.31,3.24,282.1,21136.6,6188.04,6324.71,78.86,31.35,2.12,Pharma,Bearish,No,6665.31,3.2367586803914565
